#Module 	 Chip 	 Chn 	 Mem 	 Pedestal 	 MeanError
14	229	4	7	287.36	0.506918
14	229	4	8	272.977	0.571253
14	229	4	9	271.909	0.690827
14	229	4	10	290.302	0.919543
14	229	4	11	276.118	1.12546
14	229	4	12	299.038	1.62923
14	229	4	13	354.984	2.68213
14	229	4	14	307.174	3.39362
14	229	5	1	244.496	0.262054
14	229	5	2	242.408	0.265485
14	229	5	3	241.913	0.276651
14	229	5	4	246.295	0.302808
14	229	5	5	254.362	0.345783
14	229	5	6	258.634	0.398907
14	229	5	7	262.937	0.47051
14	229	5	8	253.122	0.53705
14	229	5	9	253.976	0.654103
14	229	5	10	279.743	0.89616
14	229	5	11	256.828	1.05569
14	229	5	12	278.397	1.52878
14	229	5	13	318.78	2.42736
14	229	5	14	302.097	3.35415
14	229	6	1	242.29	0.255257
14	229	6	2	246.072	0.264671
14	229	6	3	253.563	0.284687
14	229	6	4	249.501	0.300956
14	229	6	5	255.013	0.340077
14	229	6	6	265.434	0.401385
14	229	6	7	262.89	0.46109
14	229	6	8	253.998	0.528298
14	229	6	9	253.302	0.640131
14	229	6	10	281.238	0.887233
14	229	6	11	263.847	1.07038
14	229	6	12	331.004	1.79533
14	229	6	13	340.829	2.57041
14	229	6	14	323.487	3.55631
14	229	7	1	247.188	0.261484
14	229	7	2	239.817	0.259213
14	229	7	3	246.061	0.277558
14	229	7	4	249.79	0.302881
14	229	7	5	255.44	0.342566
14	229	7	6	264.181	0.401905
14	229	7	7	271.862	0.479975
14	229	7	8	255.718	0.536242
14	229	7	9	259.446	0.66135
14	229	7	10	289.023	0.920212
14	229	7	11	278.941	1.14305
14	229	7	12	335.162	1.84127
14	229	7	13	284.702	2.17475
14	229	7	14	335.963	3.74217
14	229	8	1	261.014	0.275414
14	229	8	2	263.397	0.284111
14	229	8	3	265.551	0.298964
14	229	8	4	265.781	0.321697
14	229	8	5	269.579	0.360954
14	229	8	6	278.447	0.423043
14	229	8	7	285.387	0.503546
14	229	8	8	272.618	0.570938
14	229	8	9	279.851	0.71301
14	229	8	10	306.428	0.974897
14	229	8	11	295.272	1.21005
14	229	8	12	330.55	1.81369
14	229	8	13	327.768	2.50724
14	229	8	14	291.791	3.25744
14	229	9	1	259.58	0.276219
14	229	9	2	261.079	0.283954
14	229	9	3	259.708	0.294861
14	229	9	4	275.769	0.336703
14	229	9	5	270.954	0.3658
14	229	9	6	292.773	0.448441
14	229	9	7	283.793	0.504652
14	229	9	8	271.767	0.574108
14	229	9	9	274.448	0.704695
14	229	9	10	309.347	0.99074
14	229	9	11	287.119	1.18386
14	229	9	12	294.786	1.62706
14	229	9	13	314.917	2.41908
14	229	9	14	341.062	3.81892
14	229	10	1	261.596	0.278125
14	229	10	2	258.713	0.281207
14	229	10	3	261.423	0.296678
14	229	10	4	264.155	0.322303
14	229	10	5	268.956	0.362955
14	229	10	6	291.852	0.447141
14	229	10	7	295.477	0.525254
14	229	10	8	284.777	0.600768
14	229	10	9	286.019	0.732855
14	229	10	10	308.305	0.983982
14	229	10	11	293.596	1.20596
14	229	10	12	303.236	1.66182
14	229	10	13	332.235	2.52652
14	229	10	14	324.901	3.61403
14	229	11	1	246.7	0.26173
14	229	11	2	244.747	0.26564
14	229	11	3	242.734	0.275154
14	229	11	4	260.957	0.318217
14	229	11	5	249.766	0.336903
14	229	11	6	262.65	0.40204
14	229	11	7	263.635	0.468497
14	229	11	8	250.584	0.528015
14	229	11	9	252.066	0.644942
14	229	11	10	292.027	0.929517
14	229	11	11	255.807	1.04481
14	229	11	12	282.777	1.54183
14	229	11	13	296.046	2.23707
14	229	11	14	264.783	2.91481
14	229	12	1	261.617	0.275442
14	229	12	2	246.496	0.265088
14	229	12	3	257.889	0.289439
14	229	12	4	264.249	0.318681
14	229	12	5	258.972	0.345257
14	229	12	6	277.451	0.419416
14	229	12	7	279.918	0.490753
14	229	12	8	258.309	0.537276
14	229	12	9	262.295	0.662715
14	229	12	10	300.12	0.94507
14	229	12	11	277.26	1.12294
14	229	12	12	296.299	1.60438
14	229	12	13	319.59	2.40716
14	229	12	14	310.892	3.41433
14	229	13	1	266.194	0.28315
14	229	13	2	258.857	0.281278
14	229	13	3	258.055	0.292722
14	229	13	4	262.168	0.319749
14	229	13	5	266.598	0.35969
14	229	13	6	286.991	0.439295
14	229	13	7	284.806	0.506214
14	229	13	8	270.218	0.569971
14	229	13	9	265.911	0.681868
14	229	13	10	311.093	0.996925
14	229	13	11	278.974	1.15055
14	229	13	12	292.944	1.61825
14	229	13	13	301.864	2.31935
14	229	13	14	321.353	3.60027
14	229	14	1	263.761	0.279006
14	229	14	2	271.191	0.293286
14	229	14	3	255.854	0.288846
14	229	14	4	270.71	0.328659
14	229	14	5	270.042	0.362565
14	229	14	6	288.137	0.439076
14	229	14	7	296.337	0.524276
14	229	14	8	279.354	0.586801
14	229	14	9	293.123	0.748219
14	229	14	10	309.677	0.986612
14	229	14	11	284.152	1.16601
14	229	14	12	302.373	1.65791
14	229	14	13	335.463	2.55907
14	229	14	14	328.788	3.66521
14	229	15	1	255.573	0.276937
14	229	15	2	250.071	0.276848
14	229	15	3	255.572	0.295326
14	229	15	4	269.821	0.334992
14	229	15	5	261.031	0.358005
14	229	15	6	278.596	0.43372
14	229	15	7	292.221	0.527388
14	229	15	8	263.549	0.564525
14	229	15	9	272.334	0.708836
14	229	15	10	288.544	0.93626
14	229	15	11	268.518	1.12083
14	229	15	12	309.58	1.72597
14	229	15	13	350.151	2.70478
14	229	15	14	330.238	3.72539
14	229	16	1	246.757	0.26246
14	229	16	2	243.782	0.265183
14	229	16	3	247.576	0.281322
14	229	16	4	251.693	0.307638
14	229	16	5	258.786	0.349953
14	229	16	6	280.414	0.430412
14	229	16	7	275.576	0.490927
14	229	16	8	253.365	0.535682
14	229	16	9	263.235	0.675927
14	229	16	10	279.789	0.894845
14	229	16	11	261.277	1.07355
14	229	16	12	283.866	1.55609
14	229	16	13	307.526	2.33902
14	229	16	14	307.144	3.41103
14	229	17	1	260.493	0.279733
14	229	17	2	247.35	0.271603
14	229	17	3	243.5	0.279246
14	229	17	4	258.815	0.319237
14	229	17	5	264.271	0.360505
14	229	17	6	282.683	0.437658
14	229	17	7	281.464	0.50544
14	229	17	8	274.202	0.583258
14	229	17	9	261.736	0.675418
14	229	17	10	288.302	0.924652
14	229	17	11	259.397	1.06775
14	229	17	12	307.573	1.68493
14	229	17	13	336.561	2.55293
14	229	17	14	311.814	3.44952
14	229	18	1	260.662	0.273357
14	229	18	2	257.046	0.275352
14	229	18	3	266.661	0.298149
14	229	18	4	265.18	0.318604
14	229	18	5	267.35	0.35493
14	229	18	6	294.116	0.442686
14	229	18	7	276.115	0.481737
14	229	18	8	271.749	0.562083
14	229	18	9	288.455	0.724314
14	229	18	10	282.053	0.881153
14	229	18	11	276.65	1.11099
14	229	18	12	302.393	1.61828
14	229	18	13	314.578	2.33251
14	229	18	14	298.53	3.22251
14	229	19	1	244.086	0.259489
14	229	19	2	259.009	0.281306
14	229	19	3	251.579	0.285215
14	229	19	4	254.834	0.310471
14	229	19	5	260.153	0.350465
14	229	19	6	280.557	0.428549
14	229	19	7	277.205	0.491201
14	229	19	8	262.081	0.550502
14	229	19	9	267.406	0.682148
14	229	19	10	317.747	1.00988
14	229	19	11	281.509	1.15057
14	229	19	12	294.695	1.60707
14	229	19	13	327.473	2.47837
14	229	19	14	307.174	3.38824
14	229	20	1	247.657	0.262552
14	229	20	2	245.541	0.266163
14	229	20	3	251.397	0.284542
14	229	20	4	256.676	0.312429
14	229	20	5	253.321	0.341008
14	229	20	6	278.031	0.424647
14	229	20	7	268.131	0.475423
14	229	20	8	258.655	0.543665
14	229	20	9	268.301	0.68549
14	229	20	10	279.343	0.889693
14	229	20	11	266.664	1.09116
14	229	20	12	304.819	1.6652
14	229	20	13	298.454	2.26154
14	229	20	14	359.255	3.97629
14	229	21	1	268.08	0.28458
14	229	21	2	263.893	0.286505
14	229	21	3	264.99	0.300479
14	229	21	4	268.646	0.327609
14	229	21	5	268.31	0.362152
14	229	21	6	286.985	0.439612
14	229	21	7	291.117	0.517838
14	229	21	8	268.963	0.567321
14	229	21	9	285.805	0.731936
14	229	21	10	309.378	0.98702
14	229	21	11	284.466	1.165
14	229	21	12	335.797	1.83573
14	229	21	13	346.537	2.62551
14	229	21	14	289.772	3.20626
14	229	22	1	246.863	0.263401
14	229	22	2	241.679	0.263858
14	229	22	3	253.356	0.288981
14	229	22	4	266.873	0.327485
14	229	22	5	257.531	0.349813
14	229	22	6	284.258	0.43833
14	229	22	7	276.245	0.494245
14	229	22	8	266.337	0.565628
14	229	22	9	267.908	0.690029
14	229	22	10	295.321	0.946299
14	229	22	11	256.534	1.05464
14	229	22	12	294.857	1.61568
14	229	22	13	331.477	2.52214
14	229	22	14	276.234	3.04994
14	229	23	1	273.409	0.291818
14	229	23	2	278.833	0.304692
14	229	23	3	273.445	0.312021
14	229	23	4	283.665	0.348238
14	229	23	5	276.924	0.376269
14	229	23	6	298.217	0.459998
14	229	23	7	289.833	0.51856
14	229	23	8	278.158	0.589423
14	229	23	9	288.938	0.742782
14	229	23	10	303.047	0.967591
14	229	23	11	297.787	1.21888
14	229	23	12	320.659	1.74744
14	229	23	13	334.943	2.52065
14	229	23	14	365.259	4.00466
14	229	24	1	260.987	0.277717
14	229	24	2	263.729	0.28654
14	229	24	3	262.926	0.29801
14	229	24	4	265.267	0.322928
14	229	24	5	266.392	0.358351
14	229	24	6	287.07	0.437461
14	229	24	7	286.668	0.506219
14	229	24	8	269.628	0.564082
14	229	24	9	280.347	0.710998
14	229	24	10	309.335	0.975862
14	229	24	11	285.767	1.15636
14	229	24	12	324.103	1.74864
14	229	24	13	346.116	2.58389
14	229	24	14	309.771	3.37087
14	229	25	1	241.099	0.255045
14	229	25	2	247.962	0.268154
14	229	25	3	238.47	0.269272
14	229	25	4	252.611	0.306652
14	229	25	5	248.568	0.333606
14	229	25	6	282.176	0.429616
14	229	25	7	264.403	0.466837
14	229	25	8	254.045	0.531509
14	229	25	9	265.729	0.675193
14	229	25	10	313.902	0.99209
14	229	25	11	306.852	1.24474
14	229	25	12	301.396	1.62793
14	229	25	13	336.563	2.51643
14	229	25	14	268.699	2.9314
14	229	26	1	253.249	0.26981
14	229	26	2	251.309	0.273845
14	229	26	3	262.531	0.298673
14	229	26	4	264.344	0.323417
14	229	26	5	262.312	0.35504
14	229	26	6	286.529	0.439753
14	229	26	7	282.169	0.502297
14	229	26	8	263.923	0.556622
14	229	26	9	275.23	0.703932
14	229	26	10	288.652	0.918958
14	229	26	11	267.615	1.09277
14	229	26	12	287.878	1.56701
14	229	26	13	305.026	2.29518
14	229	26	14	283.619	3.11933
14	229	27	1	249.983	0.270708
14	229	27	2	246.943	0.273397
14	229	27	3	243.169	0.281228
14	229	27	4	253.464	0.315221
14	229	27	5	254.12	0.349699
14	229	27	6	268.894	0.419749
14	229	27	7	267.334	0.483945
14	229	27	8	254.058	0.544844
14	229	27	9	261.156	0.678826
14	229	27	10	288.397	0.93241
14	229	27	11	266.644	1.1055
14	229	27	12	314.113	1.73268
14	229	27	13	302.039	2.30544
14	229	27	14	292.697	3.24698
14	229	28	1	260.991	0.279765
14	229	28	2	257.368	0.282499
14	229	28	3	253.641	0.29083
14	229	28	4	266.815	0.329362
14	229	28	5	269.909	0.368698
14	229	28	6	285.924	0.443272
14	229	28	7	278.036	0.500261
14	229	28	8	269.867	0.575189
14	229	28	9	286.018	0.738524
14	229	28	10	290.785	0.933091
14	229	28	11	268.972	1.10418
14	229	28	12	288.765	1.57736
14	229	28	13	297.246	2.24639
14	229	28	14	315.197	3.45703
14	229	29	1	264.761	0.290006
14	229	29	2	268.482	0.300735
14	229	29	3	268.163	0.313712
14	229	29	4	271.538	0.341445
14	229	29	5	276.506	0.383991
14	229	29	6	291.5	0.458965
14	229	29	7	300.399	0.54775
14	229	29	8	278.394	0.600273
14	229	29	9	282.691	0.737793
14	229	29	10	303.007	0.98121
14	229	29	11	274.072	1.13573
14	229	29	12	300.388	1.64802
14	229	29	13	318.179	2.41371
14	229	29	14	331.446	3.65309
14	229	30	1	249.846	0.266379
14	229	30	2	253.37	0.275919
14	229	30	3	247.821	0.281741
14	229	30	4	261.008	0.318686
14	229	30	5	264.459	0.356782
14	229	30	6	285.602	0.436614
14	229	30	7	271.882	0.481015
14	229	30	8	262.599	0.549779
14	229	30	9	266.671	0.675878
14	229	30	10	292.134	0.920016
14	229	30	11	267.745	1.07945
14	229	30	12	278.473	1.49423
14	229	30	13	304.493	2.26278
14	229	30	14	301.433	3.26355
14	229	31	1	257.915	0.276317
14	229	31	2	253.854	0.277991
14	229	31	3	260.687	0.297931
14	229	31	4	258.164	0.31702
14	229	31	5	268.426	0.364337
14	229	31	6	285.958	0.439711
14	229	31	7	273.333	0.486622
14	229	31	8	264.849	0.558126
14	229	31	9	271.978	0.693688
14	229	31	10	296.798	0.940659
14	229	31	11	267.398	1.08536
14	229	31	12	314.702	1.69792
14	229	31	13	313.154	2.33392
14	229	31	14	293.373	3.1862
14	229	32	1	252.365	0.269101
14	229	32	2	256.8	0.280147
14	229	32	3	256.69	0.292413
14	229	32	4	261.821	0.320695
14	229	32	5	256.376	0.347238
14	229	32	6	281.939	0.432685
14	229	32	7	283.345	0.503951
14	229	32	8	264.785	0.557023
14	229	32	9	268.73	0.684742
14	229	32	10	309.334	0.9777
14	229	32	11	265.98	1.07647
14	229	32	12	295.492	1.59249
14	229	32	13	292.585	2.17579
14	229	32	14	274.788	2.98365
14	229	33	1	246.621	0.265948
14	229	33	2	250.678	0.276552
14	229	33	3	245.401	0.28283
14	229	33	4	264.04	0.327326
14	229	33	5	262.757	0.360451
14	229	33	6	281.048	0.437134
14	229	33	7	278.87	0.502555
14	229	33	8	266.27	0.567359
14	229	33	9	267.277	0.689396
14	229	33	10	301.213	0.963454
14	229	33	11	287.781	1.17838
14	229	33	12	290.23	1.58058
14	229	33	13	319.16	2.40086
14	229	33	14	277.05	3.02575
14	229	34	1	250.749	0.27289
14	229	34	2	253.826	0.282889
14	229	34	3	251.448	0.292763
14	229	34	4	272.53	0.341255
14	229	34	5	273.408	0.378645
14	229	34	6	278.506	0.437286
14	229	34	7	289.669	0.526734
14	229	34	8	263.174	0.565532
14	229	34	9	277.614	0.721076
14	229	34	10	295.638	0.950625
14	229	34	11	269.145	1.10574
14	229	34	12	283.283	1.54737
14	229	34	13	312.921	2.35539
14	229	34	14	298.112	3.25869
14	229	35	1	261.153	0.283292
14	229	35	2	258.446	0.28721
14	229	35	3	266.504	0.309608
14	229	35	4	277.621	0.346928
14	229	35	5	276.178	0.381733
14	229	35	6	289.064	0.452859
14	229	35	7	294.019	0.533166
14	229	35	8	284.308	0.609152
14	229	35	9	278.836	0.720717
14	229	35	10	310.482	0.992984
14	229	35	11	275.221	1.12289
14	229	35	12	298.47	1.61491
14	229	35	13	306.157	2.29057
14	229	35	14	303.992	3.30056
14	230	0	1	283.512	0.295998
14	230	0	2	289.314	0.319098
14	230	0	3	285.706	0.347972
14	230	0	4	294.827	0.412545
14	230	0	5	298.43	0.496205
14	230	0	6	285.821	0.582325
14	230	0	7	286.586	0.734615
14	230	0	8	276.566	0.91771
14	230	0	9	310.195	1.36639
14	230	0	10	284.269	1.71203
14	230	0	11	290.173	2.45963
14	230	0	12	369.31	4.4971
14	230	1	1	270.447	0.283385
14	230	1	2	267.414	0.296028
14	230	1	3	283.946	0.347104
14	230	1	4	291.914	0.410036
14	230	1	5	279.911	0.467126
14	230	1	6	269.465	0.550984
14	230	1	7	275.675	0.709417
14	230	1	8	273.672	0.911424
14	230	1	9	329.042	1.45491
14	230	1	10	262.352	1.58672
14	230	1	11	280.169	2.38608
14	230	1	12	387.016	4.73168
14	230	2	1	282.123	0.296071
14	230	2	2	291.115	0.322786
14	230	2	3	281.559	0.34485
14	230	2	4	292.412	0.41156
14	230	2	5	291.17	0.487103
14	230	2	6	263.66	0.540276
14	230	2	7	272.991	0.704475
14	230	2	8	277.333	0.92636
14	230	2	9	285.957	1.26838
14	230	2	10	275.079	1.66966
14	230	2	11	277.151	2.36674
14	230	2	12	397.149	4.87639
14	230	3	1	274.233	0.293801
14	230	3	2	287.732	0.325949
14	230	3	3	280.947	0.351951
14	230	3	4	297.643	0.429176
14	230	3	5	289.607	0.49677
14	230	3	6	271.499	0.571773
14	230	3	7	281.424	0.746596
14	230	3	8	280.747	0.9652
14	230	3	9	292.838	1.33758
14	230	3	10	274.489	1.71683
14	230	3	11	282.563	2.4913
14	230	3	12	337.15	4.25683
14	230	4	1	278.261	0.295537
14	230	4	2	287.515	0.322736
14	230	4	3	294.885	0.365808
14	230	4	4	304.473	0.434607
14	230	4	5	295.936	0.502575
14	230	4	6	281.233	0.585881
14	230	4	7	287.65	0.755784
14	230	4	8	281.455	0.958461
14	230	4	9	308.796	1.39834
14	230	4	10	277.818	1.72598
14	230	4	11	287.151	2.5123
14	230	4	12	399.35	5.03934
14	230	5	1	282.626	0.300118
14	230	5	2	291.336	0.327238
14	230	5	3	279.516	0.347161
14	230	5	4	298.655	0.426967
14	230	5	5	295.151	0.502144
14	230	5	6	276.194	0.577464
14	230	5	7	279.56	0.737492
14	230	5	8	278.646	0.953989
14	230	5	9	292.757	1.33697
14	230	5	10	275.97	1.72945
14	230	5	11	282.902	2.50023
14	230	5	12	364.673	4.64562
14	230	6	1	269.804	0.282805
14	230	6	2	275.447	0.304893
14	230	6	3	271.715	0.332078
14	230	6	4	281.438	0.395139
14	230	6	5	283.434	0.47281
14	230	6	6	268.356	0.548177
14	230	6	7	267.741	0.688341
14	230	6	8	271.862	0.904071
14	230	6	9	280.116	1.2373
14	230	6	10	265.904	1.60554
14	230	6	11	279.889	2.37758
14	230	6	12	367.419	4.49042
14	230	7	1	271.474	0.284938
14	230	7	2	270.816	0.300244
14	230	7	3	272.262	0.333347
14	230	7	4	280.773	0.394946
14	230	7	5	271.711	0.454253
14	230	7	6	268.375	0.549655
14	230	7	7	277.839	0.715872
14	230	7	8	275.014	0.917289
14	230	7	9	291.633	1.29177
14	230	7	10	273.297	1.65549
14	230	7	11	270.515	2.30705
14	230	7	12	437.827	5.37342
14	230	8	1	260.88	0.274217
14	230	8	2	279.376	0.310226
14	230	8	3	267.389	0.327916
14	230	8	4	279.156	0.393429
14	230	8	5	288.82	0.483932
14	230	8	6	272.672	0.559721
14	230	8	7	267.957	0.692396
14	230	8	8	280.418	0.938705
14	230	8	9	303.187	1.3473
14	230	8	10	267.548	1.62707
14	230	8	11	272.057	2.3321
14	230	8	12	342.91	4.22767
14	230	9	1	272.809	0.289224
14	230	9	2	286.449	0.320826
14	230	9	3	276.328	0.341688
14	230	9	4	279.261	0.396815
14	230	9	5	281.982	0.476189
14	230	9	6	275.594	0.570371
14	230	9	7	276.287	0.719851
14	230	9	8	277.76	0.936639
14	230	9	9	309.29	1.38723
14	230	9	10	274.512	1.68539
14	230	9	11	274.68	2.36714
14	230	9	12	395.239	4.92168
14	230	10	1	254.18	0.27324
14	230	10	2	273.834	0.311152
14	230	10	3	267.516	0.335805
14	230	10	4	276.058	0.398713
14	230	10	5	280.313	0.481724
14	230	10	6	255.171	0.537921
14	230	10	7	260.264	0.691704
14	230	10	8	259.89	0.89663
14	230	10	9	292.209	1.34054
14	230	10	10	253.375	1.59472
14	230	10	11	261.077	2.31604
14	230	10	12	362.015	4.63702
14	230	11	1	273.155	0.289659
14	230	11	2	285.484	0.320394
14	230	11	3	288.709	0.358375
14	230	11	4	294.759	0.4212
14	230	11	5	290.119	0.493993
14	230	11	6	278.271	0.5826
14	230	11	7	279.123	0.738333
14	230	11	8	279.374	0.960541
14	230	11	9	308.577	1.41512
14	230	11	10	273.573	1.72362
14	230	11	11	276.429	2.46566
14	230	11	12	392.471	5.05165
14	230	12	1	276.602	0.289702
14	230	12	2	285.784	0.316123
14	230	12	3	274.816	0.335607
14	230	12	4	289.142	0.405667
14	230	12	5	279.852	0.466407
14	230	12	6	279.888	0.571498
14	230	12	7	268.149	0.688821
14	230	12	8	274.117	0.911164
14	230	12	9	293.797	1.2966
14	230	12	10	273.419	1.64926
14	230	12	11	280.135	2.37753
14	230	12	12	419.982	5.11755
14	230	13	1	271.655	0.284413
14	230	13	2	275.406	0.304616
14	230	13	3	270.146	0.330042
14	230	13	4	287.939	0.404178
14	230	13	5	284.511	0.474669
14	230	13	6	279.593	0.571326
14	230	13	7	266.97	0.686588
14	230	13	8	266.551	0.887386
14	230	13	9	297.051	1.31408
14	230	13	10	272.741	1.65007
14	230	13	11	269.808	2.29809
14	230	13	12	386.071	4.73182
14	230	14	1	281.155	0.298674
14	230	14	2	290.036	0.325421
14	230	14	3	277	0.343049
14	230	14	4	286.373	0.40757
14	230	14	5	284.155	0.480495
14	230	14	6	277.671	0.575369
14	230	14	7	281.847	0.734673
14	230	14	8	279.494	0.943225
14	230	14	9	293.399	1.31595
14	230	14	10	271.876	1.66824
14	230	14	11	276.051	2.38516
14	230	14	12	353.686	4.38592
14	230	15	1	268.657	0.282214
14	230	15	2	269.453	0.299211
14	230	15	3	274.119	0.336295
14	230	15	4	281.74	0.397457
14	230	15	5	270.373	0.453647
14	230	15	6	261.128	0.537135
14	230	15	7	264.83	0.686224
14	230	15	8	267.419	0.897529
14	230	15	9	280.576	1.25193
14	230	15	10	263.264	1.60955
14	230	15	11	275.536	2.37021
14	230	15	12	428.513	5.29715
14	230	16	1	253.483	0.276321
14	230	16	2	272.165	0.313336
14	230	16	3	272.435	0.346461
14	230	16	4	277.19	0.405346
14	230	16	5	268.015	0.466232
14	230	16	6	260.86	0.556418
14	230	16	7	267.292	0.719296
14	230	16	8	268.823	0.93797
14	230	16	9	274.941	1.27544
14	230	16	10	258.127	1.641
14	230	16	11	267.027	2.39826
14	230	16	12	382.12	4.94553
14	230	17	1	275.917	0.302625
14	230	17	2	286.923	0.335703
14	230	17	3	287.464	0.374893
14	230	17	4	294.241	0.444089
14	230	17	5	285.853	0.515226
14	230	17	6	287.467	0.63841
14	230	17	7	273.022	0.767061
14	230	17	8	277.826	1.01811
14	230	17	9	304.405	1.49569
14	230	17	10	269.155	1.82475
14	230	17	11	283.638	2.72189
14	230	17	12	450.396	6.29141
14	230	18	1	274.623	0.287423
14	230	18	2	283.289	0.313267
14	230	18	3	269.914	0.329553
14	230	18	4	275.091	0.385887
14	230	18	5	281.633	0.469242
14	230	18	6	269.89	0.550935
14	230	18	7	285.109	0.732062
14	230	18	8	276.324	0.918029
14	230	18	9	293.118	1.29315
14	230	18	10	273.103	1.64723
14	230	18	11	272.495	2.31052
14	230	18	12	404.388	4.93708
14	230	19	1	274.568	0.289856
14	230	19	2	271.753	0.303063
14	230	19	3	276.848	0.340993
14	230	19	4	287.257	0.406691
14	230	19	5	279.228	0.469749
14	230	19	6	273.919	0.564664
14	230	19	7	267.485	0.693723
14	230	19	8	272.496	0.914462
14	230	19	9	302.554	1.34796
14	230	19	10	282.081	1.71978
14	230	19	11	274.277	2.35053
14	230	19	12	371.8	4.58349
14	230	20	1	280.632	0.295293
14	230	20	2	281.365	0.312766
14	230	20	3	288.92	0.354714
14	230	20	4	289.75	0.408786
14	230	20	5	287.074	0.481379
14	230	20	6	284.222	0.584205
14	230	20	7	279.376	0.7226
14	230	20	8	275.883	0.924005
14	230	20	9	300.594	1.33658
14	230	20	10	286.649	1.74491
14	230	20	11	273.848	2.34728
14	230	20	12	313.68	3.85675
14	230	21	1	270.476	0.285854
14	230	21	2	273.579	0.30549
14	230	21	3	287.936	0.355153
14	230	21	4	287.36	0.407318
14	230	21	5	272.403	0.45915
14	230	21	6	275.261	0.568727
14	230	21	7	274.349	0.713875
14	230	21	8	271.671	0.915647
14	230	21	9	296.542	1.32782
14	230	21	10	266.491	1.63304
14	230	21	11	271.025	2.34034
14	230	21	12	361.187	4.48308
14	230	22	1	285.505	0.302082
14	230	22	2	304.671	0.340935
14	230	22	3	284.587	0.351837
14	230	22	4	302.769	0.43078
14	230	22	5	300.834	0.509495
14	230	22	6	286.464	0.595105
14	230	22	7	291.361	0.763154
14	230	22	8	280.786	0.953912
14	230	22	9	320.381	1.44821
14	230	22	10	281.865	1.74711
14	230	22	11	289.365	2.52338
14	230	22	12	365.702	4.61805
14	230	23	1	278.033	0.297175
14	230	23	2	281.9	0.318841
14	230	23	3	287.89	0.359967
14	230	23	4	283.699	0.408371
14	230	23	5	289.699	0.496811
14	230	23	6	277.13	0.583702
14	230	23	7	273.521	0.727513
14	230	23	8	276.677	0.956176
14	230	23	9	308.68	1.42324
14	230	23	10	278.451	1.75876
14	230	23	11	268.651	2.40251
14	230	23	12	374.584	4.83023
14	230	24	1	276.436	0.288922
14	230	24	2	270.761	0.298936
14	230	24	3	286.535	0.349351
14	230	24	4	291.314	0.408145
14	230	24	5	282.422	0.470016
14	230	24	6	279.44	0.56982
14	230	24	7	269.846	0.692168
14	230	24	8	264.29	0.877149
14	230	24	9	293.863	1.29465
14	230	24	10	272.328	1.64014
14	230	24	11	276.929	2.34483
14	230	24	12	353.391	4.30837
14	230	25	1	281.093	0.296019
14	230	25	2	285.358	0.317363
14	230	25	3	281.099	0.345181
14	230	25	4	291.541	0.411312
14	230	25	5	287.244	0.481513
14	230	25	6	272.058	0.558698
14	230	25	7	280.81	0.725573
14	230	25	8	280.685	0.937712
14	230	25	9	301.442	1.33726
14	230	25	10	280.017	1.70161
14	230	25	11	274.203	2.34054
14	230	25	12	352.364	4.32357
14	230	26	1	277.091	0.29046
14	230	26	2	285.136	0.315868
14	230	26	3	270.789	0.331393
14	230	26	4	290.654	0.408923
14	230	26	5	288.244	0.482164
14	230	26	6	275.721	0.565171
14	230	26	7	279.955	0.722125
